inventory_id,product_id,store_id,stock_quantity,reorder_level,last_updated,created_at,updated_at
4542,42,10,27,35,2026-07-25 11:43:17.801250,2026-07-25 11:43:17.801250,2026-07-25 11:43:17.801250
4543,43,10,485,59,2026-07-25 11:43:17.801260,2026-07-25 11:43:17.801260,2026-07-25 11:43:17.801260
4544,44,10,474,29,2026-07-25 11:43:17.801270,2026-07-25 11:43:17.801270,2026-07-25 11:43:17.801270
4545,45,10,444,73,2026-07-25 11:43:17.801280,2026-07-25 11:43:17.801280,2026-07-25 11:43:17.801280
4546,46,10,419,38,2026-07-25 11:43:17.801291,2026-07-25 11:43:17.801291,2026-07-25 11:43:17.801291
4547,47,10,7,41,2026-07-25 11:43:17.801300,2026-07-25 11:43:17.801300,2026-07-25 11:43:17.801300
4548,48,10,355,71,2026-07-25 11:43:17.801310,2026-07-25 11:43:17.801310,2026-07-25 11:43:17.801310
4549,49,10,56,39,2026-07-25 11:43:17.801320,2026-07-25 11:43:17.801320,2026-07-25 11:43:17.801320
4550,50,10,230,50,2026-07-25 11:43:17.801330,2026-07-25 11:43:17.801330,2026-07-25 11:43:17.801330
4551,51,10,11,41,2026-07-25 11:43:17.801339,2026-07-25 11:43:17.801339,2026-07-25 11:43:17.801339
4552,52,10,107,67,2026-07-25 11:43:17.801349,2026-07-25 11:43:17.801349,2026-07-25 11:43:17.801349
4553,53,10,275,33,2026-07-25 11:43:17.801359,2026-07-25 11:43:17.801359,2026-07-25 11:43:17.801359
4554,54,10,104,54,2026-07-25 11:43:17.801369,2026-07-25 11:43:17.801369,2026-07-25 11:43:17.801369
4555,55,10,267,68,2026-07-25 11:43:17.801378,2026-07-25 11:43:17.801378,2026-07-25 11:43:17.801378
4556,56,10,132,55,2026-07-25 11:43:17.801388,2026-07-25 11:43:17.801388,2026-07-25 11:43:17.801388
4557,57,10,247,59,2026-07-25 11:43:17.801398,2026-07-25 11:43:17.801398,2026-07-25 11:43:17.801398
4558,58,10,373,29,2026-07-25 11:43:17.801408,2026-07-25 11:43:17.801408,2026-07-25 11:43:17.801408
4559,59,10,355,64,2026-07-25 11:43:17.801418,2026-07-25 11:43:17.801418,2026-07-25 11:43:17.801418
4560,60,10,342,21,2026-07-25 11:43:17.801427,2026-07-25 11:43:17.801427,2026-07-25 11:43:17.801427
4561,61,10,192,57,2026-07-25 11:43:17.801437,2026-07-25 11:43:17.801437,2026-07-25 11:43:17.801437
4562,62,10,463,62,2026-07-25 11:43:17.801447,2026-07-25 11:43:17.801447,2026-07-25 11:43:17.801447
4563,63,10,269,22,2026-07-25 11:43:17.801457,2026-07-25 11:43:17.801457,2026-07-25 11:43:17.801457
4564,64,10,130,30,2026-07-25 11:43:17.801466,2026-07-25 11:43:17.801466,2026-07-25 11:43:17.801466
4565,65,10,30,38,2026-07-25 11:43:17.801476,2026-07-25 11:43:17.801476,2026-07-25 11:43:17.801476
4566,66,10,102,70,2026-07-25 11:43:17.801486,2026-07-25 11:43:17.801486,2026-07-25 11:43:17.801486
4567,67,10,356,59,2026-07-25 11:43:17.801496,2026-07-25 11:43:17.801496,2026-07-25 11:43:17.801496
4568,68,10,138,23,2026-07-25 11:43:17.801507,2026-07-25 11:43:17.801507,2026-07-25 11:43:17.801507
4569,69,10,238,61,2026-07-25 11:43:17.801517,2026-07-25 11:43:17.801517,2026-07-25 11:43:17.801517
4570,70,10,483,20,2026-07-25 11:43:17.801527,2026-07-25 11:43:17.801527,2026-07-25 11:43:17.801527
4571,71,10,34,44,2026-07-25 11:43:17.801536,2026-07-25 11:43:17.801536,2026-07-25 11:43:17.801536
4572,72,10,338,37,2026-07-25 11:43:17.801546,2026-07-25 11:43:17.801546,2026-07-25 11:43:17.801546
4573,73,10,339,74,2026-07-25 11:43:17.801556,2026-07-25 11:43:17.801556,2026-07-25 11:43:17.801556
4574,74,10,467,62,2026-07-25 11:43:17.801566,2026-07-25 11:43:17.801566,2026-07-25 11:43:17.801566
4575,75,10,184,75,2026-07-25 11:43:17.801575,2026-07-25 11:43:17.801575,2026-07-25 11:43:17.801575
4576,76,10,55,21,2026-07-25 11:43:17.801585,2026-07-25 11:43:17.801585,2026-07-25 11:43:17.801585
4577,77,10,149,75,2026-07-25 11:43:17.801595,2026-07-25 11:43:17.801595,2026-07-25 11:43:17.801595
4578,78,10,452,61,2026-07-25 11:43:17.801605,2026-07-25 11:43:17.801605,2026-07-25 11:43:17.801605
4579,79,10,197,34,2026-07-25 11:43:17.801614,2026-07-25 11:43:17.801614,2026-07-25 11:43:17.801614
4580,80,10,194,52,2026-07-25 11:43:17.801624,2026-07-25 11:43:17.801624,2026-07-25 11:43:17.801624
4581,81,10,500,65,2026-07-25 11:43:17.801634,2026-07-25 11:43:17.801634,2026-07-25 11:43:17.801634
4582,82,10,50,77,2026-07-25 11:43:17.801643,2026-07-25 11:43:17.801643,2026-07-25 11:43:17.801643
4583,83,10,161,51,2026-07-25 11:43:17.801653,2026-07-25 11:43:17.801653,2026-07-25 11:43:17.801653
4584,84,10,443,58,2026-07-25 11:43:17.801663,2026-07-25 11:43:17.801663,2026-07-25 11:43:17.801663
4585,85,10,272,25,2026-07-25 11:43:17.801672,2026-07-25 11:43:17.801672,2026-07-25 11:43:17.801672
4586,86,10,95,32,2026-07-25 11:43:17.801682,2026-07-25 11:43:17.801682,2026-07-25 11:43:17.801682
4587,87,10,256,49,2026-07-25 11:43:17.801693,2026-07-25 11:43:17.801693,2026-07-25 11:43:17.801693
4588,88,10,287,79,2026-07-25 11:43:17.801703,2026-07-25 11:43:17.801703,2026-07-25 11:43:17.801703
4589,89,10,364,21,2026-07-25 11:43:17.801713,2026-07-25 11:43:17.801713,2026-07-25 11:43:17.801713
4590,90,10,20,35,2026-07-25 11:43:17.801723,2026-07-25 11:43:17.801723,2026-07-25 11:43:17.801723
4591,91,10,472,53,2026-07-25 11:43:17.801733,2026-07-25 11:43:17.801733,2026-07-25 11:43:17.801733
4592,92,10,156,41,2026-07-25 11:43:17.801742,2026-07-25 11:43:17.801742,2026-07-25 11:43:17.801742
4593,93,10,250,45,2026-07-25 11:43:17.801752,2026-07-25 11:43:17.801752,2026-07-25 11:43:17.801752
4594,94,10,381,30,2026-07-25 11:43:17.801762,2026-07-25 11:43:17.801762,2026-07-25 11:43:17.801762
4595,95,10,9,42,2026-07-25 11:43:17.801772,2026-07-25 11:43:17.801772,2026-07-25 11:43:17.801772
4596,96,10,350,42,2026-07-25 11:43:17.801781,2026-07-25 11:43:17.801781,2026-07-25 11:43:17.801781
4597,97,10,181,60,2026-07-25 11:43:17.801791,2026-07-25 11:43:17.801791,2026-07-25 11:43:17.801791
4598,98,10,154,35,2026-07-25 11:43:17.801801,2026-07-25 11:43:17.801801,2026-07-25 11:43:17.801801
4599,99,10,500,52,2026-07-25 11:43:17.801810,2026-07-25 11:43:17.801810,2026-07-25 11:43:17.801810
4600,100,10,141,71,2026-07-25 11:43:17.801820,2026-07-25 11:43:17.801820,2026-07-25 11:43:17.801820
4601,101,10,31,60,2026-07-25 11:43:17.801830,2026-07-25 11:43:17.801830,2026-07-25 11:43:17.801830
4602,102,10,131,76,2026-07-25 11:43:17.801839,2026-07-25 11:43:17.801839,2026-07-25 11:43:17.801839
4603,103,10,198,76,2026-07-25 11:43:17.801849,2026-07-25 11:43:17.801849,2026-07-25 11:43:17.801849
4604,104,10,417,21,2026-07-25 11:43:17.801859,2026-07-25 11:43:17.801859,2026-07-25 11:43:17.801859
4605,105,10,483,55,2026-07-25 11:43:17.801869,2026-07-25 11:43:17.801869,2026-07-25 11:43:17.801869
4606,106,10,485,37,2026-07-25 11:43:17.801878,2026-07-25 11:43:17.801878,2026-07-25 11:43:17.801878
4607,107,10,115,29,2026-07-25 11:43:17.801888,2026-07-25 11:43:17.801888,2026-07-25 11:43:17.801888
4608,108,10,174,77,2026-07-25 11:43:17.801898,2026-07-25 11:43:17.801898,2026-07-25 11:43:17.801898
4609,109,10,201,62,2026-07-25 11:43:17.801907,2026-07-25 11:43:17.801907,2026-07-25 11:43:17.801907
4610,110,10,70,25,2026-07-25 11:43:17.801917,2026-07-25 11:43:17.801917,2026-07-25 11:43:17.801917
4611,111,10,373,44,2026-07-25 11:43:17.801927,2026-07-25 11:43:17.801927,2026-07-25 11:43:17.801927
4612,112,10,266,63,2026-07-25 11:43:17.801937,2026-07-25 11:43:17.801937,2026-07-25 11:43:17.801937
4613,113,10,313,75,2026-07-25 11:43:17.801946,2026-07-25 11:43:17.801946,2026-07-25 11:43:17.801946
4614,114,10,320,63,2026-07-25 11:43:17.801956,2026-07-25 11:43:17.801956,2026-07-25 11:43:17.801956
4615,115,10,116,46,2026-07-25 11:43:17.801966,2026-07-25 11:43:17.801966,2026-07-25 11:43:17.801966
4616,116,10,123,56,2026-07-25 11:43:17.801976,2026-07-25 11:43:17.801976,2026-07-25 11:43:17.801976
4617,117,10,78,47,2026-07-25 11:43:17.801985,2026-07-25 11:43:17.801985,2026-07-25 11:43:17.801985
4618,118,10,496,39,2026-07-25 11:43:17.801995,2026-07-25 11:43:17.801995,2026-07-25 11:43:17.801995
4619,119,10,465,58,2026-07-25 11:43:17.802005,2026-07-25 11:43:17.802005,2026-07-25 11:43:17.802005
4620,120,10,168,48,2026-07-25 11:43:17.802014,2026-07-25 11:43:17.802014,2026-07-25 11:43:17.802014
4621,121,10,277,28,2026-07-25 11:43:17.802024,2026-07-25 11:43:17.802024,2026-07-25 11:43:17.802024
4622,122,10,105,61,2026-07-25 11:43:17.802034,2026-07-25 11:43:17.802034,2026-07-25 11:43:17.802034
4623,123,10,70,57,2026-07-25 11:43:17.802044,2026-07-25 11:43:17.802044,2026-07-25 11:43:17.802044
4624,124,10,277,63,2026-07-25 11:43:17.802054,2026-07-25 11:43:17.802054,2026-07-25 11:43:17.802054
4625,125,10,409,32,2026-07-25 11:43:17.802064,2026-07-25 11:43:17.802064,2026-07-25 11:43:17.802064
4626,126,10,441,28,2026-07-25 11:43:17.802074,2026-07-25 11:43:17.802074,2026-07-25 11:43:17.802074
4627,127,10,158,64,2026-07-25 11:43:17.802084,2026-07-25 11:43:17.802084,2026-07-25 11:43:17.802084
4628,128,10,361,77,2026-07-25 11:43:17.802093,2026-07-25 11:43:17.802093,2026-07-25 11:43:17.802093
4629,129,10,268,78,2026-07-25 11:43:17.802103,2026-07-25 11:43:17.802103,2026-07-25 11:43:17.802103
4630,130,10,69,47,2026-07-25 11:43:17.802113,2026-07-25 11:43:17.802113,2026-07-25 11:43:17.802113
4631,131,10,465,69,2026-07-25 11:43:17.802123,2026-07-25 11:43:17.802123,2026-07-25 11:43:17.802123
4632,132,10,74,61,2026-07-25 11:43:17.802132,2026-07-25 11:43:17.802132,2026-07-25 11:43:17.802132
4633,133,10,477,56,2026-07-25 11:43:17.802142,2026-07-25 11:43:17.802142,2026-07-25 11:43:17.802142
4634,134,10,469,30,2026-07-25 11:43:17.802152,2026-07-25 11:43:17.802152,2026-07-25 11:43:17.802152
4635,135,10,162,24,2026-07-25 11:43:17.802162,2026-07-25 11:43:17.802162,2026-07-25 11:43:17.802162
4636,136,10,285,54,2026-07-25 11:43:17.802171,2026-07-25 11:43:17.802171,2026-07-25 11:43:17.802171
4637,137,10,485,66,2026-07-25 11:43:17.802181,2026-07-25 11:43:17.802181,2026-07-25 11:43:17.802181
4638,138,10,60,31,2026-07-25 11:43:17.802191,2026-07-25 11:43:17.802191,2026-07-25 11:43:17.802191
4639,139,10,162,73,2026-07-25 11:43:17.802200,2026-07-25 11:43:17.802200,2026-07-25 11:43:17.802200
4640,140,10,450,29,2026-07-25 11:43:17.802210,2026-07-25 11:43:17.802210,2026-07-25 11:43:17.802210
4641,141,10,372,21,2026-07-25 11:43:17.802220,2026-07-25 11:43:17.802220,2026-07-25 11:43:17.802220
4642,142,10,391,40,2026-07-25 11:43:17.802230,2026-07-25 11:43:17.802230,2026-07-25 11:43:17.802230
4643,143,10,450,46,2026-07-25 11:43:17.802239,2026-07-25 11:43:17.802239,2026-07-25 11:43:17.802239
4644,144,10,492,46,2026-07-25 11:43:17.802249,2026-07-25 11:43:17.802249,2026-07-25 11:43:17.802249
4645,145,10,155,48,2026-07-25 11:43:17.802258,2026-07-25 11:43:17.802258,2026-07-25 11:43:17.802258
4646,146,10,381,79,2026-07-25 11:43:17.802268,2026-07-25 11:43:17.802268,2026-07-25 11:43:17.802268
4647,147,10,420,77,2026-07-25 11:43:17.802278,2026-07-25 11:43:17.802278,2026-07-25 11:43:17.802278
4648,148,10,326,79,2026-07-25 11:43:17.802288,2026-07-25 11:43:17.802288,2026-07-25 11:43:17.802288
4649,149,10,378,37,2026-07-25 11:43:17.802297,2026-07-25 11:43:17.802297,2026-07-25 11:43:17.802297
4650,150,10,77,69,2026-07-25 11:43:17.802307,2026-07-25 11:43:17.802307,2026-07-25 11:43:17.802307
4651,151,10,96,26,2026-07-25 11:43:17.802317,2026-07-25 11:43:17.802317,2026-07-25 11:43:17.802317
4652,152,10,67,31,2026-07-25 11:43:17.802326,2026-07-25 11:43:17.802326,2026-07-25 11:43:17.802326
4653,153,10,13,68,2026-07-25 11:43:17.802336,2026-07-25 11:43:17.802336,2026-07-25 11:43:17.802336
4654,154,10,313,59,2026-07-25 11:43:17.802346,2026-07-25 11:43:17.802346,2026-07-25 11:43:17.802346
4655,155,10,136,58,2026-07-25 11:43:17.802356,2026-07-25 11:43:17.802356,2026-07-25 11:43:17.802356
4656,156,10,290,59,2026-07-25 11:43:17.802366,2026-07-25 11:43:17.802366,2026-07-25 11:43:17.802366
4657,157,10,118,58,2026-07-25 11:43:17.802375,2026-07-25 11:43:17.802375,2026-07-25 11:43:17.802375
4658,158,10,118,34,2026-07-25 11:43:17.802385,2026-07-25 11:43:17.802385,2026-07-25 11:43:17.802385
4659,159,10,351,21,2026-07-25 11:43:17.802394,2026-07-25 11:43:17.802394,2026-07-25 11:43:17.802394
4660,160,10,183,25,2026-07-25 11:43:17.802404,2026-07-25 11:43:17.802404,2026-07-25 11:43:17.802404
4661,161,10,352,69,2026-07-25 11:43:17.802414,2026-07-25 11:43:17.802414,2026-07-25 11:43:17.802414
4662,162,10,244,28,2026-07-25 11:43:17.802424,2026-07-25 11:43:17.802424,2026-07-25 11:43:17.802424
4663,163,10,257,74,2026-07-25 11:43:17.802433,2026-07-25 11:43:17.802433,2026-07-25 11:43:17.802433
4664,164,10,309,50,2026-07-25 11:43:17.802442,2026-07-25 11:43:17.802442,2026-07-25 11:43:17.802442
4665,165,10,364,61,2026-07-25 11:43:17.802451,2026-07-25 11:43:17.802451,2026-07-25 11:43:17.802451
4666,166,10,191,31,2026-07-25 11:43:17.802460,2026-07-25 11:43:17.802460,2026-07-25 11:43:17.802460
4667,167,10,436,44,2026-07-25 11:43:17.802468,2026-07-25 11:43:17.802468,2026-07-25 11:43:17.802468
4668,168,10,251,50,2026-07-25 11:43:17.802477,2026-07-25 11:43:17.802477,2026-07-25 11:43:17.802477
4669,169,10,70,30,2026-07-25 11:43:17.802486,2026-07-25 11:43:17.802486,2026-07-25 11:43:17.802486
4670,170,10,98,34,2026-07-25 11:43:17.802495,2026-07-25 11:43:17.802495,2026-07-25 11:43:17.802495
4671,171,10,16,46,2026-07-25 11:43:17.802504,2026-07-25 11:43:17.802504,2026-07-25 11:43:17.802504
4672,172,10,391,20,2026-07-25 11:43:17.802512,2026-07-25 11:43:17.802512,2026-07-25 11:43:17.802512
4673,173,10,473,37,2026-07-25 11:43:17.802522,2026-07-25 11:43:17.802522,2026-07-25 11:43:17.802522
4674,174,10,486,46,2026-07-25 11:43:17.802532,2026-07-25 11:43:17.802532,2026-07-25 11:43:17.802532
4675,175,10,113,67,2026-07-25 11:43:17.802541,2026-07-25 11:43:17.802541,2026-07-25 11:43:17.802541
4676,176,10,343,32,2026-07-25 11:43:17.802551,2026-07-25 11:43:17.802551,2026-07-25 11:43:17.802551
4677,177,10,387,33,2026-07-25 11:43:17.802561,2026-07-25 11:43:17.802561,2026-07-25 11:43:17.802561
4678,178,10,33,31,2026-07-25 11:43:17.802571,2026-07-25 11:43:17.802571,2026-07-25 11:43:17.802571
4679,179,10,474,48,2026-07-25 11:43:17.802580,2026-07-25 11:43:17.802580,2026-07-25 11:43:17.802580
4680,180,10,443,59,2026-07-25 11:43:17.802590,2026-07-25 11:43:17.802590,2026-07-25 11:43:17.802590
4681,181,10,250,64,2026-07-25 11:43:17.802600,2026-07-25 11:43:17.802600,2026-07-25 11:43:17.802600
4682,182,10,166,75,2026-07-25 11:43:17.802609,2026-07-25 11:43:17.802609,2026-07-25 11:43:17.802609
4683,183,10,234,76,2026-07-25 11:43:17.802619,2026-07-25 11:43:17.802619,2026-07-25 11:43:17.802619
4684,184,10,126,47,2026-07-25 11:43:17.802629,2026-07-25 11:43:17.802629,2026-07-25 11:43:17.802629
4685,185,10,207,69,2026-07-25 11:43:17.802639,2026-07-25 11:43:17.802639,2026-07-25 11:43:17.802639
4686,186,10,21,58,2026-07-25 11:43:17.802649,2026-07-25 11:43:17.802649,2026-07-25 11:43:17.802649
4687,187,10,376,72,2026-07-25 11:43:17.802658,2026-07-25 11:43:17.802658,2026-07-25 11:43:17.802658
4688,188,10,194,66,2026-07-25 11:43:17.802668,2026-07-25 11:43:17.802668,2026-07-25 11:43:17.802668
4689,189,10,160,45,2026-07-25 11:43:17.802678,2026-07-25 11:43:17.802678,2026-07-25 11:43:17.802678
4690,190,10,313,80,2026-07-25 11:43:17.802687,2026-07-25 11:43:17.802687,2026-07-25 11:43:17.802687
4691,191,10,380,56,2026-07-25 11:43:17.802697,2026-07-25 11:43:17.802697,2026-07-25 11:43:17.802697
4692,192,10,304,54,2026-07-25 11:43:17.802707,2026-07-25 11:43:17.802707,2026-07-25 11:43:17.802707
4693,193,10,268,61,2026-07-25 11:43:17.802716,2026-07-25 11:43:17.802716,2026-07-25 11:43:17.802716
4694,194,10,448,65,2026-07-25 11:43:17.802726,2026-07-25 11:43:17.802726,2026-07-25 11:43:17.802726
4695,195,10,402,22,2026-07-25 11:43:17.802737,2026-07-25 11:43:17.802737,2026-07-25 11:43:17.802737
4696,196,10,266,26,2026-07-25 11:43:17.802747,2026-07-25 11:43:17.802747,2026-07-25 11:43:17.802747
4697,197,10,231,49,2026-07-25 11:43:17.802757,2026-07-25 11:43:17.802757,2026-07-25 11:43:17.802757
4698,198,10,423,76,2026-07-25 11:43:17.802766,2026-07-25 11:43:17.802766,2026-07-25 11:43:17.802766
4699,199,10,21,76,2026-07-25 11:43:17.802776,2026-07-25 11:43:17.802776,2026-07-25 11:43:17.802776
4700,200,10,125,53,2026-07-25 11:43:17.802786,2026-07-25 11:43:17.802786,2026-07-25 11:43:17.802786
4701,201,10,275,45,2026-07-25 11:43:17.802797,2026-07-25 11:43:17.802797,2026-07-25 11:43:17.802797
4702,202,10,376,22,2026-07-25 11:43:17.802809,2026-07-25 11:43:17.802809,2026-07-25 11:43:17.802809
4703,203,10,285,44,2026-07-25 11:43:17.802819,2026-07-25 11:43:17.802819,2026-07-25 11:43:17.802819
4704,204,10,264,68,2026-07-25 11:43:17.802829,2026-07-25 11:43:17.802829,2026-07-25 11:43:17.802829
4705,205,10,322,23,2026-07-25 11:43:17.802839,2026-07-25 11:43:17.802839,2026-07-25 11:43:17.802839
4706,206,10,97,38,2026-07-25 11:43:17.802848,2026-07-25 11:43:17.802848,2026-07-25 11:43:17.802848
4707,207,10,225,45,2026-07-25 11:43:17.802858,2026-07-25 11:43:17.802858,2026-07-25 11:43:17.802858
4708,208,10,452,39,2026-07-25 11:43:17.802868,2026-07-25 11:43:17.802868,2026-07-25 11:43:17.802868
4709,209,10,396,72,2026-07-25 11:43:17.802878,2026-07-25 11:43:17.802878,2026-07-25 11:43:17.802878
4710,210,10,146,49,2026-07-25 11:43:17.802887,2026-07-25 11:43:17.802887,2026-07-25 11:43:17.802887
4711,211,10,85,47,2026-07-25 11:43:17.802897,2026-07-25 11:43:17.802897,2026-07-25 11:43:17.802897
4712,212,10,150,59,2026-07-25 11:43:17.802907,2026-07-25 11:43:17.802907,2026-07-25 11:43:17.802907
4713,213,10,470,23,2026-07-25 11:43:17.802917,2026-07-25 11:43:17.802917,2026-07-25 11:43:17.802917
4714,214,10,353,53,2026-07-25 11:43:17.802926,2026-07-25 11:43:17.802926,2026-07-25 11:43:17.802926
4715,215,10,462,29,2026-07-25 11:43:17.802936,2026-07-25 11:43:17.802936,2026-07-25 11:43:17.802936
4716,216,10,237,73,2026-07-25 11:43:17.802946,2026-07-25 11:43:17.802946,2026-07-25 11:43:17.802946
4717,217,10,330,48,2026-07-25 11:43:17.802956,2026-07-25 11:43:17.802956,2026-07-25 11:43:17.802956
4718,218,10,46,66,2026-07-25 11:43:17.802965,2026-07-25 11:43:17.802965,2026-07-25 11:43:17.802965
4719,219,10,256,27,2026-07-25 11:43:17.802975,2026-07-25 11:43:17.802975,2026-07-25 11:43:17.802975
4720,220,10,92,69,2026-07-25 11:43:17.802985,2026-07-25 11:43:17.802985,2026-07-25 11:43:17.802985
4721,221,10,299,80,2026-07-25 11:43:17.802994,2026-07-25 11:43:17.802994,2026-07-25 11:43:17.802994
4722,222,10,457,64,2026-07-25 11:43:17.803004,2026-07-25 11:43:17.803004,2026-07-25 11:43:17.803004
4723,223,10,279,28,2026-07-25 11:43:17.803014,2026-07-25 11:43:17.803014,2026-07-25 11:43:17.803014
4724,224,10,201,46,2026-07-25 11:43:17.803026,2026-07-25 11:43:17.803026,2026-07-25 11:43:17.803026
4725,225,10,165,48,2026-07-25 11:43:17.803036,2026-07-25 11:43:17.803036,2026-07-25 11:43:17.803036
4726,226,10,12,31,2026-07-25 11:43:17.803049,2026-07-25 11:43:17.803049,2026-07-25 11:43:17.803049
4727,227,10,232,57,2026-07-25 11:43:17.803060,2026-07-25 11:43:17.803060,2026-07-25 11:43:17.803060
4728,228,10,459,65,2026-07-25 11:43:17.803070,2026-07-25 11:43:17.803070,2026-07-25 11:43:17.803070
4729,229,10,458,32,2026-07-25 11:43:17.803080,2026-07-25 11:43:17.803080,2026-07-25 11:43:17.803080
4730,230,10,451,49,2026-07-25 11:43:17.803090,2026-07-25 11:43:17.803090,2026-07-25 11:43:17.803090
4731,231,10,46,36,2026-07-25 11:43:17.803099,2026-07-25 11:43:17.803099,2026-07-25 11:43:17.803099
4732,232,10,165,64,2026-07-25 11:43:17.803109,2026-07-25 11:43:17.803109,2026-07-25 11:43:17.803109
4733,233,10,332,78,2026-07-25 11:43:17.803119,2026-07-25 11:43:17.803119,2026-07-25 11:43:17.803119
4734,234,10,364,70,2026-07-25 11:43:17.803128,2026-07-25 11:43:17.803128,2026-07-25 11:43:17.803128
4735,235,10,83,65,2026-07-25 11:43:17.803138,2026-07-25 11:43:17.803138,2026-07-25 11:43:17.803138
4736,236,10,375,27,2026-07-25 11:43:17.803148,2026-07-25 11:43:17.803148,2026-07-25 11:43:17.803148
4737,237,10,46,27,2026-07-25 11:43:17.803158,2026-07-25 11:43:17.803158,2026-07-25 11:43:17.803158
4738,238,10,361,48,2026-07-25 11:43:17.803167,2026-07-25 11:43:17.803167,2026-07-25 11:43:17.803167
4739,239,10,324,43,2026-07-25 11:43:17.803177,2026-07-25 11:43:17.803177,2026-07-25 11:43:17.803177
4740,240,10,43,53,2026-07-25 11:43:17.803187,2026-07-25 11:43:17.803187,2026-07-25 11:43:17.803187
4741,241,10,362,44,2026-07-25 11:43:17.803196,2026-07-25 11:43:17.803196,2026-07-25 11:43:17.803196
4742,242,10,372,70,2026-07-25 11:43:17.803207,2026-07-25 11:43:17.803207,2026-07-25 11:43:17.803207
4743,243,10,499,52,2026-07-25 11:43:17.803217,2026-07-25 11:43:17.803217,2026-07-25 11:43:17.803217
4744,244,10,313,80,2026-07-25 11:43:17.803227,2026-07-25 11:43:17.803227,2026-07-25 11:43:17.803227
4745,245,10,81,44,2026-07-25 11:43:17.803237,2026-07-25 11:43:17.803237,2026-07-25 11:43:17.803237
4746,246,10,281,44,2026-07-25 11:43:17.803247,2026-07-25 11:43:17.803247,2026-07-25 11:43:17.803247
4747,247,10,22,69,2026-07-25 11:43:17.803256,2026-07-25 11:43:17.803256,2026-07-25 11:43:17.803256
4748,248,10,87,78,2026-07-25 11:43:17.803266,2026-07-25 11:43:17.803266,2026-07-25 11:43:17.803266
4749,249,10,171,56,2026-07-25 11:43:17.803276,2026-07-25 11:43:17.803276,2026-07-25 11:43:17.803276
4750,250,10,446,62,2026-07-25 11:43:17.803286,2026-07-25 11:43:17.803286,2026-07-25 11:43:17.803286
4751,251,10,441,29,2026-07-25 11:43:17.803295,2026-07-25 11:43:17.803295,2026-07-25 11:43:17.803295
4752,252,10,83,75,2026-07-25 11:43:17.803305,2026-07-25 11:43:17.803305,2026-07-25 11:43:17.803305
4753,253,10,74,31,2026-07-25 11:43:17.803315,2026-07-25 11:43:17.803315,2026-07-25 11:43:17.803315
4754,254,10,393,65,2026-07-25 11:43:17.803325,2026-07-25 11:43:17.803325,2026-07-25 11:43:17.803325
4755,255,10,26,46,2026-07-25 11:43:17.803334,2026-07-25 11:43:17.803334,2026-07-25 11:43:17.803334
4756,256,10,157,39,2026-07-25 11:43:17.803344,2026-07-25 11:43:17.803344,2026-07-25 11:43:17.803344
4757,257,10,373,69,2026-07-25 11:43:17.803354,2026-07-25 11:43:17.803354,2026-07-25 11:43:17.803354
4758,258,10,492,48,2026-07-25 11:43:17.803363,2026-07-25 11:43:17.803363,2026-07-25 11:43:17.803363
4759,259,10,147,60,2026-07-25 11:43:17.803373,2026-07-25 11:43:17.803373,2026-07-25 11:43:17.803373
4760,260,10,92,27,2026-07-25 11:43:17.803383,2026-07-25 11:43:17.803383,2026-07-25 11:43:17.803383
